year,round,round_name,winning_seed,losing_seed,matchup,upset,winning_team,losing_team
2014,1,Round of 64,11,6,6_vs_11,1,1397,1269
2014,1,Round of 64,4,13,4_vs_13,0,1417,1409
2014,1,Round of 64,1,16,1_vs_16,0,1438,1157
2014,1,Round of 64,1,16,1_vs_16,0,1455,1142
2014,2,Round of 32,7,2,2_vs_7,1,1163,1437
2014,2,Round of 32,11,3,3_vs_11,1,1173,1393
2014,2,Round of 32,1,9,1_vs_9,0,1196,1338
2014,2,Round of 32,4,5,4_vs_5,0,1257,1387
2014,2,Round of 32,2,7,2_vs_7,0,1276,1400
2014,2,Round of 32,4,12,4_vs_12,0,1277,1217
2014,2,Round of 32,4,12,4_vs_12,0,1361,1295
2014,2,Round of 32,2,7,2_vs_7,0,1458,1332
2014,2,Round of 32,1,8,1_vs_8,0,1112,1211
2014,2,Round of 32,6,3,3_vs_6,1,1124,1166
2014,2,Round of 32,3,6,3_vs_6,0,1235,1314
2014,2,Round of 32,8,1,1_vs_8,1,1246,1455
2014,2,Round of 32,10,2,2_vs_10,1,1390,1242
2014,2,Round of 32,11,14,11_vs_14,0,1397,1273
2014,2,Round of 32,4,12,4_vs_12,0,1417,1372
2014,2,Round of 32,1,8,1_vs_8,0,1438,1272
2014,3,Sweet 16,1,4,1_vs_4,0,1112,1361
2014,3,Sweet 16,11,10,10_vs_11,1,1173,1390
2014,3,Sweet 16,1,4,1_vs_4,0,1196,1417
2014,3,Sweet 16,2,6,2_vs_6,0,1458,1124
2014,3,Sweet 16,7,3,3_vs_7,1,1163,1235
2014,3,Sweet 16,8,4,4_vs_8,1,1246,1257
2014,3,Sweet 16,2,11,2_vs_11,0,1276,1397
2014,3,Sweet 16,4,1,1_vs_4,1,1277,1438
2014,4,Elite 8,1,11,1_vs_11,0,1196,1173
2014,4,Elite 8,2,1,1_vs_2,1,1458,1112
2014,4,Elite 8,7,4,4_vs_7,1,1163,1277
2014,4,Elite 8,8,2,2_vs_8,1,1246,1276
2014,5,Final Four,7,1,1_vs_7,1,1163,1196
2014,5,Final Four,8,2,2_vs_8,1,1246,1458
2014,6,Championship,7,8,7_vs_8,0,1163,1246
2015,1,Round of 64,2,15,2_vs_15,0,1112,1411
2015,1,Round of 64,5,12,5_vs_12,0,1116,1459
2015,1,Round of 64,6,11,6_vs_11,0,1139,1400
2015,1,Round of 64,8,9,8_vs_9,0,1153,1345
2015,1,Round of 64,4,13,4_vs_13,0,1207,1186
2015,1,Round of 64,14,3,3_vs_14,1,1209,1124
2015,1,Round of 64,1,16,1_vs_16,0,1246,1214
2015,1,Round of 64,8,9,8_vs_9,0,1301,1261
2015,1,Round of 64,4,13,4_vs_13,0,1314,1217
2015,1,Round of 64,3,14,3_vs_14,0,1323,1318
2015,1,Round of 64,10,7,7_vs_10,1,1326,1433
2015,1,Round of 64,14,3,3_vs_14,1,1412,1235
2015,1,Round of 64,11,6,6_vs_11,1,1417,1374
2015,1,Round of 64,5,12,5_vs_12,0,1428,1372
2015,1,Round of 64,1,16,1_vs_16,0,1437,1248
2015,1,Round of 64,6,11,6_vs_11,0,1462,1279
2015,1,Round of 64,11,6,6_vs_11,1,1173,1344
2015,1,Round of 64,1,16,1_vs_16,0,1181,1352
2015,1,Round of 64,2,15,2_vs_15,0,1211,1295
2015,1,Round of 64,7,10,7_vs_10,0,1234,1172
2015,1,Round of 64,2,15,2_vs_15,0,1242,1308
2015,1,Round of 64,4,13,4_vs_13,0,1257,1414
2015,1,Round of 64,4,13,4_vs_13,0,1268,1434
2015,1,Round of 64,7,10,7_vs_10,0,1277,1208
2015,1,Round of 64,5,12,5_vs_12,0,1320,1461
2015,1,Round of 64,3,14,3_vs_14,0,1328,1107
2015,1,Round of 64,8,9,8_vs_9,0,1332,1329
2015,1,Round of 64,8,9,8_vs_9,0,1361,1385
2015,1,Round of 64,2,15,2_vs_15,0,1438,1125
2015,1,Round of 64,5,12,5_vs_12,0,1452,1138
2015,1,Round of 64,7,10,7_vs_10,0,1455,1231
2015,1,Round of 64,1,16,1_vs_16,0,1458,1157
2015,2,Round of 32,2,10,2_vs_10,0,1112,1326
2015,2,Round of 32,1,8,1_vs_8,0,1246,1153
2015,2,Round of 32,8,1,1_vs_8,1,1301,1437
2015,2,Round of 32,4,5,4_vs_5,0,1314,1116
2015,2,Round of 32,3,6,3_vs_6,0,1323,1139
2015,2,Round of 32,11,14,11_vs_14,0,1417,1412
2015,2,Round of 32,5,4,4_vs_5,1,1428,1207
2015,2,Round of 32,6,14,6_vs_14,0,1462,1209
2015,2,Round of 32,1,8,1_vs_8,0,1181,1361
2015,2,Round of 32,2,7,2_vs_7,0,1211,1234
2015,2,Round of 32,4,5,4_vs_5,0,1257,1320
2015,2,Round of 32,7,2,2_vs_7,1,1277,1438
2015,2,Round of 32,3,11,3_vs_11,0,1328,1173
2015,2,Round of 32,5,4,4_vs_5,1,1452,1268
2015,2,Round of 32,7,2,2_vs_7,1,1455,1242
2015,2,Round of 32,1,8,1_vs_8,0,1458,1332
2015,3,Sweet 16,2,6,2_vs_6,0,1112,1462
2015,3,Sweet 16,1,5,1_vs_5,0,1246,1452
2015,3,Sweet 16,3,7,3_vs_7,0,1323,1455
2015,3,Sweet 16,1,4,1_vs_4,0,1458,1314
2015,3,Sweet 16,1,5,1_vs_5,0,1181,1428
2015,3,Sweet 16,2,11,2_vs_11,0,1211,1417
2015,3,Sweet 16,4,8,4_vs_8,0,1257,1301
2015,3,Sweet 16,7,3,3_vs_7,1,1277,1328
2015,4,Elite 8,1,3,1_vs_3,0,1246,1323
2015,4,Elite 8,1,2,1_vs_2,0,1458,1112
2015,4,Elite 8,1,2,1_vs_2,0,1181,1211
2015,4,Elite 8,7,4,4_vs_7,1,1277,1257
2015,5,Final Four,1,7,1_vs_7,0,1181,1277
2015,5,Final Four,1,1,1_vs_1,0,1458,1246
2015,6,Championship,1,1,1_vs_1,0,1181,1458
2016,1,Round of 64,12,5,5_vs_12,1,1114,1345
2016,1,Round of 64,9,8,8_vs_9,0,1139,1403
2016,1,Round of 64,9,8,8_vs_9,0,1163,1160
2016,1,Round of 64,4,13,4_vs_13,0,1181,1423
2016,1,Round of 64,11,6,6_vs_11,1,1211,1371
2016,1,Round of 64,5,12,5_vs_12,0,1231,1151
2016,1,Round of 64,4,13,4_vs_13,0,1235,1233
2016,1,Round of 64,1,16,1_vs_16,0,1242,1122
2016,1,Round of 64,4,13,4_vs_13,0,1246,1392
2016,1,Round of 64,3,14,3_vs_14,0,1274,1138
2016,1,Round of 64,1,16,1_vs_16,0,1314,1195
2016,1,Round of 64,9,8,8_vs_9,0,1344,1425
2016,1,Round of 64,3,14,3_vs_14,0,1428,1201
2016,1,Round of 64,1,16,1_vs_16,0,1438,1214
2016,1,Round of 64,11,6,6_vs_11,1,1455,1112
2016,1,Round of 64,12,5,5_vs_12,1,1463,1124
2016,1,Round of 64,13,4,4_vs_13,1,1218,1143
2016,1,Round of 64,7,10,7_vs_10,0,1234,1396
2016,1,Round of 64,5,12,5_vs_12,0,1268,1355
2016,1,Round of 64,15,2,2_vs_15,1,1292,1277
2016,1,Round of 64,11,6,6_vs_11,1,1320,1400
2016,1,Round of 64,6,11,6_vs_11,0,1323,1276
2016,1,Round of 64,2,15,2_vs_15,0,1328,1167
2016,1,Round of 64,1,16,1_vs_16,0,1332,1221
2016,1,Round of 64,14,3,3_vs_14,1,1372,1452
2016,1,Round of 64,8,9,8_vs_9,0,1386,1153
2016,1,Round of 64,10,7,7_vs_10,1,1393,1173
2016,1,Round of 64,3,14,3_vs_14,0,1401,1453
2016,1,Round of 64,10,7,7_vs_10,1,1433,1333
2016,1,Round of 64,2,15,2_vs_15,0,1437,1421
2016,1,Round of 64,7,10,7_vs_10,0,1458,1338
2016,1,Round of 64,2,15,2_vs_15,0,1462,1451
2016,2,Round of 32,4,12,4_vs_12,0,1181,1463
2016,2,Round of 32,11,3,3_vs_11,1,1211,1428
2016,2,Round of 32,5,4,4_vs_5,1,1231,1246
2016,2,Round of 32,4,12,4_vs_12,0,1235,1114
2016,2,Round of 32,1,9,1_vs_9,0,1242,1163
2016,2,Round of 32,3,11,3_vs_11,0,1274,1455
2016,2,Round of 32,1,9,1_vs_9,0,1314,1344
2016,2,Round of 32,1,9,1_vs_9,0,1438,1139
2016,2,Round of 32,5,13,5_vs_13,0,1268,1218
2016,2,Round of 32,6,14,6_vs_14,0,1323,1372
2016,2,Round of 32,2,10,2_vs_10,0,1328,1433
2016,2,Round of 32,1,8,1_vs_8,0,1332,1386
2016,2,Round of 32,10,15,10_vs_15,0,1393,1292
2016,2,Round of 32,3,11,3_vs_11,0,1401,1320
2016,2,Round of 32,2,7,2_vs_7,0,1437,1234
2016,2,Round of 32,7,2,2_vs_7,1,1458,1462
2016,3,Sweet 16,1,5,1_vs_5,0,1242,1268
2016,3,Sweet 16,2,3,2_vs_3,0,1328,1401
2016,3,Sweet 16,1,4,1_vs_4,0,1332,1181
2016,3,Sweet 16,2,3,2_vs_3,0,1437,1274
2016,3,Sweet 16,1,5,1_vs_5,0,1314,1231
2016,3,Sweet 16,6,7,6_vs_7,0,1323,1458
2016,3,Sweet 16,10,11,10_vs_11,0,1393,1211
2016,3,Sweet 16,1,4,1_vs_4,0,1438,1235
2016,4,Elite 8,2,1,1_vs_2,1,1328,1332
2016,4,Elite 8,2,1,1_vs_2,1,1437,1242
2016,4,Elite 8,1,6,1_vs_6,0,1314,1323
2016,4,Elite 8,10,1,1_vs_10,1,1393,1438
2016,5,Final Four,1,10,1_vs_10,0,1314,1393
2016,5,Final Four,2,2,2_vs_2,0,1437,1328
2016,6,Championship,2,1,1_vs_2,1,1437,1314
2017,1,Round of 64,1,16,1_vs_16,0,1211,1291
2017,1,Round of 64,8,9,8_vs_9,0,1116,1277
2017,1,Round of 64,5,12,5_vs_12,0,1235,1292
2017,1,Round of 64,4,13,4_vs_13,0,1139,1137
2017,1,Round of 64,11,6,6_vs_11,1,1344,1153
2017,1,Round of 64,3,14,3_vs_14,0,1124,1195
2017,1,Round of 64,7,10,7_vs_10,0,1173,1266
2017,1,Round of 64,2,15,2_vs_15,0,1112,1240
2017,1,Round of 64,1,16,1_vs_16,0,1242,1309
2017,1,Round of 64,8,9,8_vs_9,0,1274,1371
2017,1,Round of 64,5,12,5_vs_12,0,1278,1305
2017,1,Round of 64,4,13,4_vs_13,0,1196,1190
2017,1,Round of 64,11,6,6_vs_11,1,1348,1166
2017,1,Round of 64,3,14,3_vs_14,0,1199,1233
2017,1,Round of 64,7,10,7_vs_10,0,1276,1329
2017,1,Round of 64,2,15,2_vs_15,0,1181,1297
2017,1,Round of 64,1,16,1_vs_16,0,1314,1411
2017,1,Round of 64,9,8,8_vs_9,0,1435,1321
2017,1,Round of 64,12,5,5_vs_12,1,1343,1323
2017,1,Round of 64,4,13,4_vs_13,0,1345,1436
2017,1,Round of 64,6,11,6_vs_11,0,1268,1425
2017,1,Round of 64,3,14,3_vs_14,0,1332,1245
2017,1,Round of 64,10,7,7_vs_10,1,1433,1376
2017,1,Round of 64,2,15,2_vs_15,0,1246,1315
2017,1,Round of 64,1,16,1_vs_16,0,1437,1413
2017,1,Round of 64,8,9,8_vs_9,0,1458,1439
2017,1,Round of 64,5,12,5_vs_12,0,1438,1423
2017,1,Round of 64,4,13,4_vs_13,0,1452,1457
2017,1,Round of 64,11,6,6_vs_11,1,1448,1374
2017,1,Round of 64,3,14,3_vs_14,0,1417,1308
2017,1,Round of 64,7,10,7_vs_10,0,1388,1455
2017,1,Round of 64,2,15,2_vs_15,0,1257,1407
2017,2,Round of 32,1,8,1_vs_8,0,1211,1116
2017,2,Round of 32,4,5,4_vs_5,0,1139,1235
2017,2,Round of 32,11,3,3_vs_11,1,1344,1124
2017,2,Round of 32,7,2,2_vs_7,1,1173,1112
2017,2,Round of 32,1,8,1_vs_8,0,1242,1274
2017,2,Round of 32,4,5,4_vs_5,0,1196,1278
2017,2,Round of 32,3,11,3_vs_11,0,1199,1348
2017,2,Round of 32,2,7,2_vs_7,0,1181,1276
2017,2,Round of 32,1,9,1_vs_9,0,1314,1435
2017,2,Round of 32,4,12,4_vs_12,0,1345,1343
2017,2,Round of 32,3,6,3_vs_6,0,1332,1268
2017,2,Round of 32,10,2,2_vs_10,1,1433,1246
2017,2,Round of 32,1,8,1_vs_8,0,1437,1458
2017,2,Round of 32,4,5,4_vs_5,0,1452,1438
2017,2,Round of 32,11,3,3_vs_11,1,1448,1417
2017,2,Round of 32,7,2,2_vs_7,1,1388,1257
2017,3,Sweet 16,4,1,1_vs_4,1,1139,1211
2017,3,Sweet 16,11,7,7_vs_11,1,1344,1173
2017,3,Sweet 16,1,4,1_vs_4,0,1242,1196
2017,3,Sweet 16,3,2,2_vs_3,1,1199,1181
2017,3,Sweet 16,1,4,1_vs_4,0,1314,1345
2017,3,Sweet 16,3,10,3_vs_10,0,1332,1433
2017,3,Sweet 16,1,4,1_vs_4,0,1437,1452
2017,3,Sweet 16,7,11,7_vs_11,0,1388,1448
2017,4,Elite 8,11,4,4_vs_11,1,1344,1139
2017,4,Elite 8,3,1,1_vs_3,1,1199,1242
2017,4,Elite 8,1,3,1_vs_3,0,1314,1332
2017,4,Elite 8,1,7,1_vs_7,0,1437,1388
2017,5,Final Four,3,11,3_vs_11,0,1199,1344
2017,5,Final Four,1,1,1_vs_1,0,1314,1437
2017,6,Championship,1,3,1_vs_3,0,1314,1199
2018,1,Round of 64,1,16,1_vs_16,0,1211,1309
2018,1,Round of 64,8,9,8_vs_9,0,1439,1301
2018,1,Round of 64,5,12,5_vs_12,0,1452,1208
2018,1,Round of 64,13,4,4_vs_13,1,1372,1433
2018,1,Round of 64,11,6,6_vs_11,1,3001,3009
2018,1,Round of 64,3,14,3_vs_14,0,1435,1190
2018,1,Round of 64,10,7,7_vs_10,1,1139,1305
2018,1,Round of 64,2,15,2_vs_15,0,1345,1412
2018,1,Round of 64,1,16,1_vs_16,0,1242,3014
2018,1,Round of 64,9,8,8_vs_9,0,1417,1268
2018,1,Round of 64,5,12,5_vs_12,0,1326,1291
2018,1,Round of 64,13,4,4_vs_13,1,3004,1437
2018,1,Round of 64,6,11,6_vs_11,0,1196,1361
2018,1,Round of 64,3,14,3_vs_14,0,1173,1355
2018,1,Round of 64,7,10,7_vs_10,0,1116,1328
2018,1,Round of 64,2,15,2_vs_15,0,1112,1233
2018,1,Round of 64,16,1,1_vs_16,1,3002,1344
2018,1,Round of 64,9,8,8_vs_9,0,1425,1277
2018,1,Round of 64,5,12,5_vs_12,0,1181,3015
2018,1,Round of 64,4,13,4_vs_13,0,1257,3012
2018,1,Round of 64,6,11,6_vs_11,0,3003,3007
2018,1,Round of 64,3,13,3_vs_13,0,1397,1372
2018,1,Round of 64,7,10,7_vs_10,0,3018,1332
2018,1,Round of 64,2,15,2_vs_15,0,1314,3008
2018,1,Round of 64,1,16,1_vs_16,0,1323,3010
2018,1,Round of 64,9,8,8_vs_9,0,3005,1281
2018,1,Round of 64,5,12,5_vs_12,0,3017,1195
2018,1,Round of 64,4,13,4_vs_13,0,3006,3016
2018,1,Round of 64,11,6,6_vs_11,1,1393,1458
2018,1,Round of 64,3,14,3_vs_14,0,1403,3013
2018,1,Round of 64,7,10,7_vs_10,0,1448,1462
2018,1,Round of 64,2,15,2_vs_15,0,1166,3011
2018,2,Round of 32,1,8,1_vs_8,0,1211,1439
2018,2,Round of 32,5,13,5_vs_13,0,1452,1372
2018,2,Round of 32,11,3,3_vs_11,1,3001,1435
2018,2,Round of 32,2,10,2_vs_10,0,1345,1139
2018,2,Round of 32,1,9,1_vs_9,0,1242,1417
2018,2,Round of 32,5,13,5_vs_13,0,1326,3004
2018,2,Round of 32,3,6,3_vs_6,0,1173,1196
2018,2,Round of 32,2,7,2_vs_7,0,1112,1116
2018,2,Round of 32,9,16,9_vs_16,0,1425,3002
2018,2,Round of 32,5,4,4_vs_5,1,1181,1257
2018,2,Round of 32,6,3,3_vs_6,1,3003,1397
2018,2,Round of 32,7,2,2_vs_7,1,3018,1314
2018,2,Round of 32,9,1,1_vs_9,1,3005,1323
2018,2,Round of 32,5,4,4_vs_5,1,3017,3006
2018,2,Round of 32,3,11,3_vs_11,0,1403,1393
2018,2,Round of 32,7,2,2_vs_7,1,1448,1166
2018,3,Sweet 16,1,5,1_vs_5,0,1211,1452
2018,3,Sweet 16,11,2,2_vs_11,1,3001,1345
2018,3,Sweet 16,1,5,1_vs_5,0,1242,1326
2018,3,Sweet 16,3,2,2_vs_3,1,1173,1112
2018,3,Sweet 16,9,5,5_vs_9,1,1425,1181
2018,3,Sweet 16,7,6,6_vs_7,1,3018,3003
2018,3,Sweet 16,5,9,5_vs_9,0,3017,3005
2018,3,Sweet 16,3,7,3_vs_7,0,1403,1448
2018,4,Elite 8,1,11,1_vs_11,0,1211,3001
2018,4,Elite 8,3,1,1_vs_3,1,1173,1242
2018,4,Elite 8,9,7,7_vs_9,1,1425,3018
2018,4,Elite 8,3,5,3_vs_5,0,1403,3017
2018,5,Final Four,1,3,1_vs_3,0,1211,1173
2018,5,Final Four,9,3,3_vs_9,1,1425,1403
2018,6,Championship,1,9,1_vs_9,0,1211,1425
2019,1,Round of 64,1,16,1_vs_16,0,1437,1295
2019,1,Round of 64,9,8,8_vs_9,0,1332,1143
2019,1,Round of 64,5,12,5_vs_12,0,3006,1195
2019,1,Round of 64,4,13,4_vs_13,0,1277,1318
2019,1,Round of 64,6,11,6_vs_11,0,1235,1411
2019,1,Round of 64,3,14,3_vs_14,0,1345,1114
2019,1,Round of 64,10,7,7_vs_10,1,1234,1459
2019,1,Round of 64,2,15,2_vs_15,0,1397,3025
2019,1,Round of 64,1,16,1_vs_16,0,1323,3021
2019,1,Round of 64,9,8,8_vs_9,0,3019,3024
2019,1,Round of 64,12,5,5_vs_12,1,3015,3026
2019,1,Round of 64,13,4,4_vs_13,1,1434,1242
2019,1,Round of 64,6,11,6_vs_11,0,1211,1276
2019,1,Round of 64,3,14,3_vs_14,0,1261,1297
2019,1,Round of 64,10,7,7_vs_10,1,1438,1246
2019,1,Round of 64,2,15,2_vs_15,0,1435,1355
2019,1,Round of 64,1,16,1_vs_16,0,1314,1233
2019,1,Round of 64,9,8,8_vs_9,0,1328,1393
2019,1,Round of 64,12,5,5_vs_12,1,1251,1329
2019,1,Round of 64,4,13,4_vs_13,0,1417,1137
2019,1,Round of 64,6,11,6_vs_11,0,1372,1386
2019,1,Round of 64,3,14,3_vs_14,0,3003,1412
2019,1,Round of 64,10,7,7_vs_10,1,1196,1305
2019,1,Round of 64,2,15,2_vs_15,0,1181,3023
2019,1,Round of 64,1,16,1_vs_16,0,1112,1380
2019,1,Round of 64,9,8,8_vs_9,0,3020,1455
2019,1,Round of 64,12,5,5_vs_12,1,1199,1274
2019,1,Round of 64,4,13,4_vs_13,0,1425,1387
2019,1,Round of 64,11,6,6_vs_11,1,1326,1374
2019,1,Round of 64,3,14,3_vs_14,0,1403,3022
2019,1,Round of 64,7,10,7_vs_10,0,1166,1439
2019,1,Round of 64,2,15,2_vs_15,0,1173,3027
2019,2,Round of 32,1,9,1_vs_9,0,1437,1332
2019,2,Round of 32,5,4,4_vs_5,1,3006,1277
2019,2,Round of 32,3,6,3_vs_6,0,1345,1235
2019,2,Round of 32,2,10,2_vs_10,0,1397,1234
2019,2,Round of 32,1,9,1_vs_9,0,1323,3019
2019,2,Round of 32,12,13,12_vs_13,0,3015,1434
2019,2,Round of 32,3,6,3_vs_6,0,1261,1211
2019,2,Round of 32,2,10,2_vs_10,0,1435,1438
2019,2,Round of 32,1,9,1_vs_9,0,1314,1328
2019,2,Round of 32,4,12,4_vs_12,0,1417,1251
2019,2,Round of 32,3,6,3_vs_6,0,3003,1372
2019,2,Round of 32,2,10,2_vs_10,0,1181,1196
2019,2,Round of 32,1,9,1_vs_9,0,1112,3020
2019,2,Round of 32,12,4,4_vs_12,1,1199,1425
2019,2,Round of 32,3,11,3_vs_11,0,1403,1326
2019,2,Round of 32,2,7,2_vs_7,0,1173,1166
2019,3,Sweet 16,5,1,1_vs_5,1,3006,1437
2019,3,Sweet 16,3,2,2_vs_3,1,1345,1397
2019,3,Sweet 16,1,12,1_vs_12,0,1323,3015
2019,3,Sweet 16,2,3,2_vs_3,0,1435,1261
2019,3,Sweet 16,1,4,1_vs_4,0,1314,1417
2019,3,Sweet 16,2,3,2_vs_3,0,1181,3003
2019,3,Sweet 16,1,12,1_vs_12,0,1112,1199
2019,3,Sweet 16,3,2,2_vs_3,1,1403,1173
2019,4,Elite 8,5,3,3_vs_5,1,3006,1345
2019,4,Elite 8,1,2,1_vs_2,0,1323,1435
2019,4,Elite 8,2,1,1_vs_2,1,1181,1314
2019,4,Elite 8,3,1,1_vs_3,1,1403,1112
2019,5,Final Four,1,5,1_vs_5,0,1323,3006
2019,5,Final Four,3,2,2_vs_3,1,1403,1181
2019,6,Championship,1,3,1_vs_3,0,1323,1403
2021,1,Round of 64,1,16,1_vs_16,0,1437,3038
2021,1,Round of 64,8,9,8_vs_9,0,1261,3028
2021,1,Round of 64,5,5,5_vs_5,0,1211,1268
2021,1,Round of 64,13,4,4_vs_13,1,3032,1417
2021,1,Round of 64,11,6,6_vs_11,1,1393,1113
2021,1,Round of 64,3,14,3_vs_14,0,1452,3025
2021,1,Round of 64,10,7,7_vs_10,1,1374,1163
2021,1,Round of 64,15,2,2_vs_15,1,3035,1234
2021,1,Round of 64,1,16,1_vs_16,0,1332,3040
2021,1,Round of 64,8,9,8_vs_9,0,1328,1281
2021,1,Round of 64,12,5,5_vs_12,1,1333,1268
2021,1,Round of 64,4,13,4_vs_13,0,1323,1251
2021,1,Round of 64,11,6,6_vs_11,1,1124,1403
2021,1,Round of 64,1,14,1_vs_14,0,1332,1217
2021,1,Round of 64,7,10,7_vs_10,0,1199,1277
2021,1,Round of 64,2,15,2_vs_15,0,1326,3036
2021,1,Round of 64,1,16,1_vs_16,0,1173,3039
2021,1,Round of 64,9,8,8_vs_9,0,1274,1314
2021,1,Round of 64,5,12,5_vs_12,0,1160,3031
2021,1,Round of 64,13,4,4_vs_13,1,3033,1345
2021,1,Round of 64,6,11,6_vs_11,0,1348,3030
2021,1,Round of 64,14,3,3_vs_14,1,3027,1116
2021,1,Round of 64,10,7,7_vs_10,1,3029,1196
2021,1,Round of 64,2,15,2_vs_15,0,3003,1233
2021,1,Round of 64,1,16,1_vs_16,0,1361,1309
2021,1,Round of 64,8,9,8_vs_9,0,3001,3007
2021,1,Round of 64,5,12,5_vs_12,0,1397,1457
2021,1,Round of 64,4,13,4_vs_13,0,1266,3016
2021,1,Round of 64,1,11,1_vs_11,0,1361,3024
2021,1,Round of 64,3,14,3_vs_14,0,1242,3034
2021,1,Round of 64,7,10,7_vs_10,0,3017,1455
2021,1,Round of 64,2,15,2_vs_15,0,3005,3037
2021,2,Round of 32,1,8,1_vs_8,0,1437,1261
2021,2,Round of 32,5,13,5_vs_13,0,1211,3032
2021,2,Round of 32,11,3,3_vs_11,1,1393,1452
2021,2,Round of 32,15,10,10_vs_15,1,3035,1374
2021,2,Round of 32,1,8,1_vs_8,0,1332,1328
2021,2,Round of 32,12,4,4_vs_12,1,1333,1323
2021,2,Round of 32,11,1,1_vs_11,1,1124,1332
2021,2,Round of 32,7,2,2_vs_7,1,1199,1326
2021,2,Round of 32,1,9,1_vs_9,0,1173,1274
2021,2,Round of 32,5,13,5_vs_13,0,1160,3033
2021,2,Round of 32,6,14,6_vs_14,0,1348,3027
2021,2,Round of 32,2,10,2_vs_10,0,3003,3029
2021,2,Round of 32,8,1,1_vs_8,1,3001,1361
2021,2,Round of 32,4,5,4_vs_5,0,1266,1397
2021,2,Round of 32,3,1,1_vs_3,1,1242,1361
2021,2,Round of 32,2,7,2_vs_7,0,3005,3017
2021,3,Sweet 16,1,5,1_vs_5,0,1437,1211
2021,3,Sweet 16,11,15,11_vs_15,0,1393,3035
2021,3,Sweet 16,1,12,1_vs_12,0,1332,1333
2021,3,Sweet 16,11,7,7_vs_11,1,1124,1199
2021,3,Sweet 16,1,5,1_vs_5,0,1173,1160
2021,3,Sweet 16,2,6,2_vs_6,0,3003,1348
2021,3,Sweet 16,8,4,4_vs_8,1,3001,1266
2021,3,Sweet 16,2,3,2_vs_3,0,3005,1242
2021,4,Elite 8,1,11,1_vs_11,0,1437,1393
2021,4,Elite 8,1,11,1_vs_11,0,1332,1124
2021,4,Elite 8,2,1,1_vs_2,1,3003,1173
2021,4,Elite 8,8,2,2_vs_8,1,3001,3005
2021,5,Final Four,1,1,1_vs_1,0,1332,1437
2021,5,Final Four,2,8,2_vs_8,0,3003,3001
2021,6,Championship,1,2,1_vs_2,0,1332,3003
2022,1,Round of 64,1,16,1_vs_16,0,1437,3013
2022,1,Round of 64,9,6,6_vs_9,1,1272,1314
2022,1,Round of 64,5,12,5_vs_12,0,1234,1209
2022,1,Round of 64,4,13,4_vs_13,0,1124,1291
2022,1,Round of 64,6,11,6_vs_11,0,3005,1277
2022,1,Round of 64,3,14,3_vs_14,0,1345,3025
2022,1,Round of 64,7,10,7_vs_10,0,1326,1208
2022,1,Round of 64,2,15,2_vs_15,0,1112,1264
2022,1,Round of 64,1,16,1_vs_16,0,1242,1412
2022,1,Round of 64,9,8,8_vs_9,0,3009,1129
2022,1,Round of 64,5,12,5_vs_12,0,3003,1231
2022,1,Round of 64,4,13,4_vs_13,0,1361,1137
2022,1,Round of 64,11,1,1_vs_11,1,1173,1332
2022,1,Round of 64,3,14,3_vs_14,0,1397,3043
2022,1,Round of 64,10,7,7_vs_10,1,1458,1435
2022,1,Round of 64,2,15,2_vs_15,0,1181,1315
2022,1,Round of 64,1,16,1_vs_16,0,1257,3040
2022,1,Round of 64,8,9,8_vs_9,0,1439,1329
2022,1,Round of 64,12,5,5_vs_12,1,3042,1163
2022,1,Round of 64,4,13,4_vs_13,0,1462,1355
2022,1,Round of 64,11,6,6_vs_11,1,1278,1314
2022,1,Round of 64,3,14,3_vs_14,0,1403,3044
2022,1,Round of 64,7,10,7_vs_10,0,3015,3041
2022,1,Round of 64,2,15,2_vs_15,0,1211,3011
2022,1,Round of 64,1,16,1_vs_16,0,1332,1309
2022,1,Round of 64,9,4,4_vs_9,1,1268,1361
2022,1,Round of 64,12,5,5_vs_12,1,1195,1276
2022,1,Round of 64,4,13,4_vs_13,0,1116,1103
2022,1,Round of 64,11,6,6_vs_11,1,1235,1261
2022,1,Round of 64,3,14,3_vs_14,0,1274,1114
2022,1,Round of 64,7,10,7_vs_10,0,1348,3001
2022,1,Round of 64,15,2,2_vs_15,1,3045,3006
2022,2,Round of 32,1,9,1_vs_9,0,1437,1272
2022,2,Round of 32,4,5,4_vs_5,0,1124,1234
2022,2,Round of 32,3,6,3_vs_6,0,1345,3005
2022,2,Round of 32,2,7,2_vs_7,0,1112,1326
2022,2,Round of 32,1,9,1_vs_9,0,1242,3009
2022,2,Round of 32,5,4,4_vs_5,1,3003,1361
2022,2,Round of 32,11,3,3_vs_11,1,1173,1397
2022,2,Round of 32,10,2,2_vs_10,1,1458,1181
2022,2,Round of 32,1,8,1_vs_8,0,1257,1439
2022,2,Round of 32,4,12,4_vs_12,0,1462,3042
2022,2,Round of 32,3,11,3_vs_11,0,1403,1278
2022,2,Round of 32,2,7,2_vs_7,0,1211,3015
2022,2,Round of 32,1,9,1_vs_9,0,1332,1268
2022,2,Round of 32,4,12,4_vs_12,0,1116,1195
2022,2,Round of 32,11,3,3_vs_11,1,1235,1274
2022,2,Round of 32,15,7,7_vs_15,1,3045,1348
2022,3,Sweet 16,1,4,1_vs_4,0,1437,1124
2022,3,Sweet 16,2,3,2_vs_3,0,1112,1345
2022,3,Sweet 16,1,5,1_vs_5,0,1242,3003
